Codigo;Descricao
16584;FITA LED ULTRA 240 LEDS 16W/M 2700K 50MT
13029;FITA LED SMD3528060 BRANCO FRIO IP 65 - 4.8W/MT
32977;FITA LED PRO 12W/M 2700K 50MT
14623;FITA LED FLEX IP20 INTERNA 5M VERDE
14622;FITA LED FLEX IP20 INTERNA 5M AMBAR
15019;FITA LED CONEXAO DIRETA 6000K 220V 18W/M
17227;FITA LED CONEXAO DIRETA 220V 6W 6000K
14937;FITA LED BRANCO MORNO IP 20 - 4.8W/MT
14845;FITA LED BRANCO FRIO IP 20 - 4.8W/MT
16585;FITA LED 5M 48W 12V IP65 6400K
17165;FITA LED 5M 4.8W/M 12V IP65 2700K
26317;FITA LED 5050  6000K ROLO C/5 MTS
28215;FITA LED 3525 240 LED/M 12V 5MT 4000K P/ PERFIL
18249;FITA LED 3014 4.8W 5M 6000K
28412;FITA LED 2835 12V 4000K 18W/M IP20 240 LEDS/M
17353;FITA LED 220V PVC VERMELHO 24W 5M IP66
31181;FITA LED 220V BRANCA 6500K - 5W P/MT - NORDECOR
12075;FITA LED 220V BRANCA 6000K - VRL25M
27531;FITA LED 10W 120LEDS 5000K ROLO C/ 5MT
19966;FITA LED - 6.0W/MT - 6000K
12291;FITA LAMINADA FLEXIVEL PRETO SOBRE BRANCO 6MM
21993;FITA ISOLANTE PRETA
23694;FITA ISOLANTE PLASTICA. 750V. ROLO 20M
19101;FITA ISOLANTE LIQUIDA BISNAGA 50g - PRETA (Quimatic)
10583;FITA ISOLANTE IMPERIAL 10MT PRETA -
3218;FITA ISOLANTE 5MT
15120;FITA ISOLANTE 50MT
27870;FITA ISOLANTE 30MTS PRETA
23046;FITA ISOLANTE 20MTS PRETA - STECK
16909;FITA ISOLANTE 20MT PRETA MP20M  - MANPLEX
15848;FITA ISOLANTE 20MT PRETA 19MM SIBRATEC
29208;FITA ISOLANTE 20MT PRETA - CARNEIRO/VONDER
23127;FITA ISOLANTE 19MM X 20MT AZUL
25181;FITA ISOLANTE 18MM X 5MT PRETA
24928;FITA ISOLANTE 18MM X 20M (BRANCA)  - ENERBRAS
24930;FITA ISOLANTE 18MM X 20M (AZUL)  - ENERBRAS
21298;FITA ISOLANTE 18MM X 10MT VERDE
16964;FITA ISOLANTE 18MM X 10MT PRETA - ENERBRAS
24914;FITA ISOLANTE 18MM X 10MT PRETA
21297;FITA ISOLANTE 18MM X 10MT AZUL
13107;FITA ISOLANTE 10MT PRETA VONDER
5982;FITA ISOLANTE 10MT PRETA - VONDER
16601;FITA ISOLANTE 10MT PRETA - SIBRATEC
16823;FITA ISOLANTE 10MT PRETA - MANPLEX
18721;FITA ISOLANTE 10MT PRETA - FOXLUX
14436;FITA ISOLANTE 10MT PRETA -
10855;FITA GALVANIZADA LISA 3/4 - 1MT
18139;FITA DUPLA FACE TRANSP 3M - 12X20M
14115;FITA DUPLA FACE 12MM X 20MT
31682;FITA DE LED 5050 5MT - 18W 12V IP20 RGB - COMPLETO
26876;FITA DE LED 5050 5M 12W/M 12V RGB - COMPLETO
28093;FITA DE LED 4000K 12V 19.2W/MT
9852;FITA DE IDENTIFICAÇÃO PARA TUBULAÇÃO SUBTERRÂNEA
31909;FITA COLA VEDACAO 10MM 10MTS
24087;FITA AUTO FUSAO 5M - PRETA
7314;FITA AUTO FUSAO 2MT
14119;FITA AUTO ADESIVA 48MMX45M TRANSP.
14302;FITA ANTI-DERRAPANTE PRETA 5CMX20M
26432;FITA ANTICORROSIVA 50MM 30MT REF 450 TEC TAPE
22271;FITA ADESIVA SILVER TAPE 3939 - 45X25M
14299;FIO TELEFONE INTERNO TORCIDO
12499;FIO SOLIDO NU 25MM - 2AWG (135.90kg/km)
3173;FIO SOLIDO 750V - 6.0MM2 - VERMELHO
3172;FIO SOLIDO 750V - 6.0MM2 - VERDE
3171;FIO SOLIDO 750V - 6.0MM2 - PRETO
7432;FIO SOLIDO 750V - 6.0MM2 - BRANCO
3170;FIO SOLIDO 750V - 6.0MM2 - AZUL
3168;FIO SOLIDO 750V - 4.0MM2 - VERDE
3157;FIO SOLIDO 750V - 16MM2 - VERDE
3153;FIO SOLIDO 750V - 10.0MM2 - VERMELHO
3147;FIO SOLIDO 750V - 1.5MM2 - PRETO
3145;FIO SOLIDO 750V - 1.5MM2 - BRANCO
17602;FIO P/ TELEFONE EXTERNO DROP - FE 080
26861;FIO MOLE ALUMINIO 4MM
27714;FIO LED CORDAO 2MT LUZ FADA C/20 LEDS
23580;FIO ISOLADO 2.5MM2 (12AWG)
3109;FIO ESM COBRE
32189;FIO ESM 200GR NR 25
32538;FIO ESM 200GR NR 24
3134;FIO ESM 180GR NR 30
3117;FIO ESM 180GR NR 18
3114;FIO ESM 180GR NR 17
3113;FIO ESM 180GR NR 11
10576;FIO DE NYLON 1.6MM - VONDER
28085;FIO DE COBRE NU 8 AWG
22020;FIO DE COBRE NU 3 AWG
19807;FIO DE COBRE NU 2 AWG (141.4kg/km)
22869;FIO DE COBRE ENCAPADO
14510;FIO ALUMINIO NU 6 AWG
26447;FIM DE CURSO NTS-C10 P/ VALVULA GLOBO
24998;FILTRO W7 MULTI 3/4-D (TM 2)
25121;FILTRO W 712/53 (PSL 560)
30095;FILTRO TECFIL PSL-545
28880;FILTRO TECFIL PSL 55
22368;FILTRO TECFIL PSL 417
28803;FILTRO TECFIL PSL 280 MOTOR CARGO 1621
22369;FILTRO TECFIL PSC 79
28665;FILTRO TECFIL PSC 172 / MAHLE KC 133
28666;FILTRO TECFIL PSA 331
30528;FILTRO TECFIL PEC-3041
16429;FILTRO TECFIL LUB. PL447
28349;FILTRO SUPRESSOR RFI 1F 3A
24997;FILTRO S 3242 (FILTRO SEP.D AGUA CARGO/VW)
8073;FILTRO REGULADOR , LUBRIFICADOR AC 4010-04
3102;FILTRO REGULADOR , LUBRIFICADOR AC 2010-02
20115;FILTRO REGULADOR , LUBRIFICADOR 3/4
25715;FILTRO PSL 915 (ETIOS) - JFO 0209
30959;FILTRO PSH 111 JD5700/5705 HIDRAULICO
31595;FILTRO PSC 73/1 DIESEL CARGO/SCANIA TECFIL
24996;FILTRO PSC 72/2 DIESEL CARGO
8531;FILTRO PC 2/255 F. DIESEL 1LT
25287;FILTRO PAPEL MELLITA 103 C/30 AROMA MAX
3094;FILTRO P/ ADSL SAIDA C/ RABICHO YCL
28560;FILTRO OLEO FLEETGUARD WF 2170
25110;FILTRO MECANICO 5N11 P/ RESP 6000 3M
31526;FILTRO MANN WK-718/1
18345;FILTRO MANN WK-1060/2
20638;FILTRO MANN W950/26 (PSL-283)
21784;FILTRO MANN PU-941X (PEC-3024)
18344;FILTRO MANN HU-1077/1X
31288;FILTRO MANN H-601/10  (PH-346)
13338;FILTRO LUBRIFICANTE PSL 283 TECFIL
28431;FILTRO LUB FIAT / VW
28707;FILTRO LUB CUMMINS SERIA NH SMALL CA
14555;FILTRO LINHA 6 TOMADAS 2P,T 10A BIVOLT
14442;FILTRO LINHA 5 TOMADAS 2P,T 10A BIVOLT
14668;FILTRO LINHA 5 TOM. BIV. PT 10A
13021;FILTRO LINHA 4 TOM. BIV. PT
29604;FILTRO KIT GAS / GNV VW/FIAT
24991;FILTRO GI 50/7
24990;FILTRO GI 04/7
28559;FILTRO FLEETGUARD FS 1212
25717;FILTRO FAP 4043 (ETIOS) - ARL 2204
16430;FILTRO DIESEL FC 165
25144;FILTRO DESEMPENADEIRA 35CM
22370;FILTRO DE REFRIGERAÇÃO DONALDSON P552096 (PSA237)
31294;FILTRO DE OLEO/D 1800/3000
25917;FILTRO DE OLEO W6 MULTI 20 CARTER(TM 5)
29212;FILTRO DE OLEO PEL 803 LUB COROLA - WOE 803
27338;FILTRO DE OLEO PALIO 1.0/STRADA/CIVIC
22505;FILTRO DE OLEO 1800/3000
29693;FILTRO DE OLEO  LUB JEPP - WOE 626
26181;FILTRO DE OLEO
10262;FILTRO DE LINHA 5 TOMADAS
14441;FILTRO DE LINHA 4 TOMADAS 2P,T 10A BIVOLT
31295;FILTRO DE COMBUSTIVEL 1800/3000 - BUFFALO
25919;FILTRO DE ARL 4152 AR FIAT UNO NOVO
28301;FILTRO DE ARL 4150 PALIO
29696;FILTRO DE ARL 4147 AR FIAT UNO NOVO
28969;FILTRO DE ARL 2204
31293;FILTRO DE AR/ BFDE BUFFALO
20170;FILTRO DE AR TECFIL AP5773
30356;FILTRO DE AR TECFIL AP5460
28570;FILTRO DE AR TECFIL AP4807
29338;FILTRO DE AR FIAT - UNO
29337;FILTRO DE AR FIAT - STRADA
26264;FILTRO DE AR CONDICIONADO ACP 887/ 709
32435;FILTRO DE AR
25120;FILTRO DE ACP 303 (AR COND. POLO / FOX)
25920;FILTRO DE ACP 103 AR COND. FIAT PALIO/STRADA
26843;FILTRO COMBUSTIVEL/DIESEL PSD-450/1 TECFIL
14732;FILTRO COMBUSTIVEL SEC XUPA CABRA TF
28558;FILTRO COMBUSTIVEL RACOR R120-10M
20975;FILTRO COMBUSTIVEL IMPORTADO MF291
26261;FILTRO COMBUSTIVEL
27384;FILTRO COMB UNO/ DOBLO 1.4/1.8/ 8V
14731;FILTRO CARTER MF-ADV/JD/VM 1180 / MOTOR CUMINS
20636;FILTRO ASR 203
10430;FILTRO ASPIRADOR DE PO Black&decker Vh800 - 90507330
24989;FILTRO ART 6098 (GOL GV/ ECOESPORT)
17447;FILTRO ARS 8889 JD5403
20635;FILTRO ARS 3003
25718;FILTRO ARS 2868 AR S-10 2.8
32544;FILTRO ARL 8832
27746;FILTRO ARL 6096 AR GOL
30094;FILTRO ARL 6071 AR UP/FOX
29211;FILTRO ARL 2203 = JFA396 TOYOTA
28878;FILTRO ARL 1040 HONDA HRV JFA 440
22378;FILTRO AR VOLVO 3827643
29695;FILTRO AR JFA 0998
14616;FILTRO AR EXT TL TECFIL
29694;FILTRO AR CONDICIONADO AKX 2108
26263;FILTRO AR ARS
21786;FILTRO AR 395773-AM7729
28706;FILTRO AGUA SCANIA
25719;FILTRO ACP 888 = AKX 2161 / MP 151 (ETIOS)
29210;FILTRO ACP 887 TOYOTA
8490;FILTRO 4 224 811 MF 291 COMBUSTIVEL
28547;FICHARIO TRADICIONAL CURTO 6X9 TAMPA EM ACRILICO
20125;FERRO REDONDO 3/8x6000mm (3.40KG)
19394;FERRO MALHA 2 X 3 MT
25233;FERRO DE SOLDAR POWER 30W 220V
3073;FERRO DE SOLDAR FAME 180W
3072;FERRO DE SOLDAR 750W
3071;FERRO DE SOLDAR 550W
18773;FERRO DE SOLDAR 40W 220V 7343 BRASFORT
3068;FERRO DE SOLDAR 40W 220V
3067;FERRO DE SOLDAR 350W
3066;FERRO DE SOLDAR 150W
28737;FERRO CONSTR CA60 4.2MM 12M
28073;FERRO CONSTR 6 MM
21905;FERRO CHATO 3/16 X 7/8
33135;FERRO CHATO 1/8 X 2 4MT
30756;FERRO CHATO 1/8 X 1.1/4 6MT
23498;FERRO CHATO 1/8 X 1
18358;FERRO CHATO 1/4X3X6000
20124;FERRO CANTONEIRA 1/2x3x6000mm
18988;FERRO CA 50 3/8 (10MM) 12MT
22522;FERRO CA 50 3/8 (10MM)
20549;FERRO 6.3MM
20550;FERRO 4.2MM
17428;FERRAMENTA P/ SELEÇÃO DE TECNOLOGIAS - VHD CONTROL
25952;FEMEA GIR JIC 37. CURVA 90. 3/4 * 1/2 (FJ90 08-08)
25953;FEMEA GIR JIC 37. 3/4 * 1/2 RETA (FJ 08-08)
5921;FECHO UNIVERSAL 12V HDL MOD. FEC-91
3063;FECHO UNIVERSAL 12V 1A
22034;FECHO SOPRANO EXT. METRA
23475;FECHO PORTA CADEADO 5 LOTH
33285;FECHO LINGUETA CURTA 25MM C/ MANOPLA C/ MIOLO YALE
26057;FECHO LINGUETA CANHAO TRIANGULO
20660;FECHO FIO CHATO SIMPLES 85 65X25
16247;FECHO FENDA PARA ARMÁRIO
20179;FECHO CREMONA. COM LINGUETA. MAÇANETA ESCAMOTEÁVEL COM MIOLO YALE E TRAVA PARA CADEADO
20873;FECHO CREMONA C/ LING MACANETA ESCAMOT. MIOLO YALE E TRAVA 21515 TASCO
16035;FECHO COM CHAVE PARA PAINEL MODULAR
14513;FECHO ALAVANCA MAXIM AR ALÚMINIO BRANCO
24881;FECHADURA TUBULAR BRANCA VOUGA
23221;FECHADURA TRAVA SIMPLES 1004 - INOX REDONDA
32344;FECHADURA STAM KIT 1500/06 TETRA EXTERNA ESPELHO COLONIAL
21072;FECHADURA SOLENOIDE FS2010 P/ PORTA DE VIDRO
25965;FECHADURA SOLENOIDE FS-1011 INTELBRAS
16875;FECHADURA SOLENOIDE FS 1010
22279;FECHADURA SOLENOIDE FAIL SECURE/SAFE (C/ CHAVE)
17443;FECHADURA SERRALHEIRA
23397;FECHADURA QUADRUPLA 1800/21 - ESPELHO INOX
16588;FECHADURA PV 90 IR INOX C/ PUX C/ MAC L
24112;FECHADURA PV 200 R1I INOX V/A RECORTE INTERNO
15342;FECHADURA PADRAO CEEE ESTREITA PADO
25184;FECHADURA GAVETA 301 INOX - 22MM
3401;FECHADURA ELETROMECÂNICA C 90
24000;FECHADURA ELETROMAGNETICA P/ 60KG COM SUPORTE
22030;FECHADURA ELETROMAGNETICA 150KGS BONNA VIDRO C/ SUPORTE
25747;FECHADURA ELETROIMA SENHA C/ SUPORTE DE PORTA ABERTA CONTROL ID
13110;FECHADURA ELETROIMA FS150K COMBO 1 UNIVERSAL
13910;FECHADURA ELETROIMA FS150 12V S/SENSOR C/KT UNIVERSAL PRATA
17449;FECHADURA ELETROIMA FS150 12V S/SENSOR C/KT ELITE BRANCO
16250;FECHADURA ELETROIMA FS150 12V C/SENSOR C/KT ELITE BRANCO
26969;FECHADURA ELETROIMA FS150 12V C/KT 740 PRATA
31517;FECHADURA ELETROIMA FS150 12V C/KT 740 INOX
15121;FECHADURA ELETROIMA FS 150 12V C/KT 740 PRATA
2887;FECHADURA ELETROIMA FS 150 12V C/ KIT 740 INOX
33349;FECHADURA ELETROIMA FE 20150 S/ SENSOR
18111;FECHADURA ELETROIMA F300 12V
21003;FECHADURA ELETROIMA AL 150 BRANCA
22026;FECHADURA ELETROIMÃ AGL AL 150-BRANCA
32532;FECHADURA DIGITAL KABUM SMART 500 - ESCOVADO - KBSG004
30102;FECHADURA DE CORRER - INOX
32777;FECHADURA DE ACESSO EXT P/BARRA PRETA
22989;FECHADURA CILINDRICA 3/4 - 7005
11921;FECHADURA BOLA FIXA
33191;FECHADURA ACESSO EXTERNO PRETO - C/ MACANETA E C/CHAVE. P/ BARRA ANTI-PANICO
22981;FECHADURA 323Z E22 C400/50 CR-PAPAIZ
12209;FECHADURA 12V UNIVERSAL
25315;FECH SOPRANO IPANEMA INT 3022
3054;FAROLETE COMPLETO
29569;FAROL VW/ FIAT
14837;FAROL SPOT LIGHT 15 LED´S SMD 24VCC BRANCO
18404;FAROL SPOT LIGHT 15 LED SMD BRANCO 24VCC
9494;FAROL LED CENTRALIZADO 24V(CC) 2X10W
16692;FAROL 15 LEDS SMD 12 OU 24VCC
28790;FAROFA PRONTA YOKI 250/400G TEMPER
27846;FAQUEIRO 20/24 PCS - POTE
27900;FACAO 20
28940;FACA TRAMONTINA
3047;FACA P/ ROCADEIRA 300M FURO 20MM - VONDER
3046;FACA P/ ROCADEIRA 300M FURO 19MM
26665;F.C. PLÁST. FECHAMENTO SOLENÓIDE 24VCC 3SE5322-0SB21
8492;EXTRATOR GRAMPO ESPATULA COMADO
15562;EXTRATOR GRAMPO DENTINHO MP- 106
27365;EXTINTOR SOBRE RODAS ESPUMA 40 AB 20KG
19132;EXTINTOR PQSP ABC 8KG ( PO QUIMICO )
19549;EXTINTOR PQSP ABC 6KG ( PO QUIMICO )
19551;EXTINTOR PQSP 6KG
25432;EXTINTOR PQS BC 8KG ( PO QUIMICO )
19837;EXTINTOR PQS ABC 4.5 KG
25434;EXTINTOR PQS ABC 20KG ( PO QUIMICO ) SOBRE RODAS
28062;EXTINTOR INDUSTRIAL COZINHA CLASSE K 06 LITROS
25431;EXTINTOR ESPUMA MECANICA 50L SOBRE RODAS
25430;EXTINTOR ESPUMA MECANICA 10L
24535;EXTINTOR CO2 8KG ( GAS CARBONICO )
13706;EXTINTOR CO2 6KG ( GAS CARBONICO ) - ZEUS DO BRASIL
21451;EXTINTOR CO2 4KG 5
21450;EXTINTOR BC 4KG CAPACIDADE 40
9105;EXTINTOR AGUA PRESSURIZADA H2O 10LT
21804;EXTINTOR AGUA 10L AP10
21449;EXTINTOR ABC 4.5KG CAPACIDADE 4-A:80-B:C
19552;EXTINTOR 80B
14717;EXTINTOR 4KG CO2 - NAO AUTOMOTIVO
27086;EXTENSOR HDMI X RJ 45 20MT
17155;EXTENSAO STOPSCHOCK PP 2P,T 3MT
25712;EXTENSAO SOLIDA RJ-45 U/UTP CAT6 5M CZ GIGALAN FURUKAWA
8486;EXTENSAO P/ SOQUETE 1/2 X 5
30768;EXTENSAO MONOFIBRA CONECTORIZADA SM BLI G-657A2 LC-UPC 1.5M COM ADAPTADOR - LSZH - AZUL
28356;EXTENSAO MONOFIBRA CONECTORIZADA MM (50.0) ST-UPC 1.5 C/ ADAPTADOR LSZH AMARELO D.9
6876;EXTENSAO FONE LISA 5MT - PRETA
25711;EXTENSAO DUPLEX SM SC-UPC - 2.5MT AZUL FURUKAWA
21319;EXTENSAO DUPLEX MM 62.5/125 - SC - 1.5MT
21326;EXTENSAO DUPLEX MM 50/125 - SC - 2.5MT - NEXANS
21318;EXTENSAO DUPLEX MM 50/125 - SC - 2.5MT
24687;EXTENSAO DUPLEX MM 50/125 - LC - SPC - 2.5MT - NEXANS
9724;EXTENCAO LISA P/ MONOFONE 2MT
11986;EXPANSOR DE PGM XEP 4004 SMART
23850;EXPANSAO RELE SEGURANCA PROGRAMAVEL 8F-RO 24VCC 3RK3251-1AA10
23851;EXPANSAO RELE SEGURANCA PROGRAMAVEL 8F-DI 24VCC 3RK3211-1AA10
22196;EXPANSAO CLP LOGO DM8 4E 4S DIG 24VCC
17811;EXPANSAO C/ 4 ENTRADA DIGITAIS 24VCC E 4 SAIDA RELE CLW-02 8ER-D
18165;EXPANSAO C/ 4 ENTRADA DIGITAIS 220V E 4 SAIDA RELE CLW-02 8ER-A
17140;EXPANSAO 32SD TRANSISTOR
17138;EXPANSAO 32ED TRANSISTOR
7302;EXAUSTOR VENTOKIT C 150MM
27098;EXAUSTOR TRIFASICO COMPLETO - AVIARIO - USADO
16755;EXAUSTOR TRIF. 20CV 380V AXIAL
32523;EXAUSTOR INDUSTRIAL AXIAL 1000X1000MM AUTOMÁTICO VENTILADOR
31743;EXAUSTOR IND 60CM TRIF 1CV VENTISOL
25140;EXAUSTOR BANHEIRO EXB 100MM MX PREMIUM
26954;EXAUSTOR AXIAL PESADO 60CM 380V 10.000M³/H
8482;EXAUSTOR 50CM PRETO
5817;EXAUSTOR 50CM GRAFITE
5474;EXAUSTOR 40CM GRAFITE
7813;EXAUSTOR 30CM PRETO
9399;EXAUSTOR 30CM GRAFITE
6867;EXAUSTOR 25CM LIGHT BRANCO
19659;EXAUSTOR 1CV - VAZÃO 12.000M³/H RODOPLAST - MOTOR 0.5CV
16615;EXAUSTOR 15CM BR RESID. (TUBO 100MM) 220V
29896;EVAPORADORA - AR CONDICIONADO SPLIT PHILCO PAC 18.000BTU 220V 
17440;EVAPORADOR KOC 48QC G4
31026;ETM PONTA FENDA 3.2MM P/ FERRO PES51
15255;ETIQUETA PARA PT-1600 / 7600 - 9 MM - BRANCA - 8MT
764;ETIQUETA DE IDENTIFICAÇÃO ESMIRILHADEIRA D28496 MB2
28823;ETIQUETA BRANCA 33X22X2 BOPP FOSCO 20G
19820;ETIQUETA
29850;ESTRUTURA SOLAR SOLO P/ 02 MODULOS
33375;ESTRUTURA SOLAR P/ SOLO - 44 MODULOS CCM
24564;ESTRUTURA SOLAR 411846 RS-223 4 PAINEIS PARAFUSO ESTRUTURAL  FIBROCIMENTO
24638;ESTRUTURA SOLAR 411845 TELHA METAL 4 PLACAS CLAMP REG
24565;ESTRUTURA SOLAR 411716 RS-228 PERFIL DE ALUMINIO PAR 4.20 M P/ 4 PAINEIS
22539;ESTRUTURA SOLAR 411555 RS-183C 4 PAINEIS TELHA METALICA PERFIL 55CM
32720;ESTRUTURA P/ RACK ABERTO TOP SOLUTION G5 45U
19535;ESTRUTURA METALICA
31449;ESTRUTURA METALICA
21541;ESTRUTURA CPT 1700,100 X 1200 X 600 SEM PORTA
15385;ESTRIBO P/ LIG. EQUIPAMENTOS
26789;ESTRELA/ARANHA P/CADEIRA SECRETARIA
24936;ESTILETE PLASTICO ESTREITO 9MM MISTER
5804;ESTILETE ES 218 - VONDER
14165;ESTILETE EMBORRACHADO C/ LAMINA 18MM C/ TRAVA
10577;ESTILETE EMBORRACHADO C/ 3 LAMINAS - LEE
5805;ESTILETE CUTTER ES 618 - VONDER
18327;ESTILETE 18MM PONTA METALICA VILA
29723;ESTICADOR P/ CORDOALHA DE ACO 3 A 12MM
8189;ESTICADOR P/ CABO DE ACO 3/16
25748;ESTICADOR P/ CABO DE ACO 1-25
29979;ESTEIRA PORTA CABOS FB.370.100.150
25870;ESTEIRA PORTA CABOS FB.303.125.75 FESMA
29438;ESTATOR VW/ FIAT
5785;ESTATOR SERRA MARMORE GDC 14-40 ( 9618089095 )
8599;ESTATOR SERRA MARMORE 6310 (4931393312)
9412;ESTATOR SERRA MARMORE 4100 NS (594583-5)
16934;ESTATOR SERRA CIRCULAR SKIL 5401 F 000607153000
15144;ESTATOR RETIFICA MAKITA GDO 0601 621723-3
7519;ESTATOR RETIFICA GGS 27L (2604220529)
23306;ESTATOR PONTE 15T
18852;ESTATOR FURADEIRA SKIL 6438 (F012643855)
8604;ESTATOR FURADEIRA IMPACTO 5375 (4931365064)
5765;ESTATOR FURADEIRA HD550 220V
7889;ESTATOR FURADEIRA HD500 (5140028-95)
21465;ESTATOR FURADEIRA
14469;ESTATOR ESMIRILHADEIRA SKIL 9004 F000607110
11494;ESTATOR ESMIRILHADEIRA PWS 14-180 // 21-180
5735;ESTATOR ESMIRILHADEIRA MAKITA HN/HP 9557 621708-9
8899;ESTATOR ESMIRILHADEIRA MAKITA 9554 NB (621713-6)
5730;ESTATOR ESMIRILHADEIRA G720 (5140003-95)
8994;ESTATOR DW 411 220V (807254-09) TIPO 1
18850;ESTATOR DEWALT DW 292-B2
17499;ESTATOR 633568-7 FURADEIRA HP1640 - MAKITA
17402;ESTATOR 593643-0
21344;ESTATOR 522265-9 FURADEIRA HP1640 - MAKITA
9563;ESTANTE MET. 66X61X16CM 25/3
25229;ESTANHO FIO CHEIO 63X37 (SNXPB) 0.5MM 500GR VERMELHO
31018;ESTACAO DE SOLDA 70W 220V WE1010
30795;ESTACAO DE RECARGA WIFI WEMOB-P-023-W-R-1T2 23KW
27764;ESTACAO DE RECARGA PARA VEICULO ELETRICO WEBMOB-W-007-E-1T2
29831;ESTACAO DE RECARGA 7,68KW WEMOB-W-007-W-R-1T2
32392;ESTACAO DE RECARGA 7,68KW WEMOB-W-007-W-R-1T2
14759;ESTABILIZADOR SENSE LASER 2KVA MONOVOLT 220V
22521;ESTABILIZADOR PERFECTION MI 5.0 KVA DSP
14163;ESTABILIZADOR NHS 300VA
13785;ESTABILIZADOR 500VA LINHA SIDE LASER - ENTRADA BIVOLT - SAIDA 110V
15744;ESTABILIZADOR 300VA E-BIV / S-115V
23141;ESTABILIZADOR 119898 TREIF
30728;ESPUMA POLIURETANO 750ML EXPANSIVA / 720G
24483;ESPUMA DE VEDACAO PARA ESTRUTURA SOLAR
25574;ESPONJA ESFREBOM MULTIUSO C/4
30530;ESPIGAO T MANGUEIRA 1/2
17177;ESPIGAO MACHO ROSCA/ESCAMA 3/4/X3/4
29471;ESPIGAO MACHO ROSCA 1/2 - ESCAMA 5/8
29353;ESPIGAO MACHO ROSCA 1/2 - ESCAMA 5/16
30535;ESPIGAO MACHO ROSCA 1/2 - ESCAMA 1/2
30856;ESPIGAO MACHO 3/4 - ESCAMA 1/2
9230;ESPIGAO MACHO 1/2 - ESCAMA 1/2 RF411
29350;ESPIGAO FEMEA ROSCA/ESCAMA 1/2X5/16
29472;ESPIGAO COTOVELO FEMEA ROSCA 1/2 X 1/2
33163;ESPETO TASCHIBRA DESTACO LED 5W 3000K 15100098
30952;ESPETO GARDEN LED 6W 3000K PRETO IP66
727;ESPELHO LSPM-1000
11195;ESPELHO 2 TECLAS 4X2 011-E5
18416;ESPATULA AÇO 80
5661;ESPAGUET ISOPOL 16 MM
6911;ESPAGHET ISOPOL 8 MM
6909;ESPAGHET CONTRATIL 185 MM
29369;ESPACADOR VERTICAL 4 FUROS 500 X 700MM
30600;ESPACADOR VERTICAL 35KV
12525;ESPAÇADOR DE PISO 4MM (100 UN)
16821;ESMIRILHADEIRA USADA BOSCH 21-230 220V
7737;ESMIRILHADEIRA ANGULAR BT-AG 850 BLUE 220V
7738;ESMIRILHADEIRA ANGULAR BT-AG 2350-180 BLUE 220V
17819;ESMIRILHADEIRA ANGULAR 7' M0920G 220V MAKITA
27349;ESMIRILHADEIRA ANG 115MM 4 1/2POL M9510B MAKITA
12524;ESMIRILHADEIRA (SAIDA)
20336;Esmerilhadeira Makita GA4530 720W
3387;ESMERILHADEIRA GA4530 220V
1573;ESMERILHADEIRA GA 9020 220V MAKITA
20335;Esmerilhadeira Dewalt D28112- B2 1100W
20337;Esmerilhadeira Black & Decker G720-B2
28361;ESMERILHADEIRA ANGULAR 900W 115MM GYEM900-220
19032;ESMERILHADEIRA ANG. M9507G 220V
15818;ESMERILHADEIRA 9002JQ 115MM 220V SKIL
22131;ESGUICHO REGULAVEL 13MM
17838;ESGUICHO REGULAVEL - PN16 2.1/2 E.R LATAO
29475;ESGUICHO REG P/LAV ACO 13 CM
19597;ESGUICHO NEBLINA 2.1/2
6898;ESGUICHO MANTAC 1/2
26718;ESGUICHO JATO SOLIDO STORZ - 2.1/2 REQUINTE 25MM
20704;ESGUICHO JATO SOLIDO STORZ - 2.1/2 REQUINTE 19MM
26245;ESGUICHO JATO SOLIDO STORZ - 1.1/2 E.R X 16MM - ALUMINIO
28733;ESFREGA CHAO CONDOR 22
19029;ESFERA DIAM 5MM RX F000.615.086
21262;ESFERA 216022-2
25322;Escovas Gerador Vulcan Vg3100 Vg3600s Vg3800 Vg7200 Vge7200
5562;ESCOVA TUBOLAR MANUAL AÇO 3/4
5583;ESCOVA TUBOLAR MANUAL 5/8
6896;ESCOVA SERRA MARMORE/MARTELO ROMPEDOR BOSCH - 200G
6890;ESCOVA SERRA MARMORE NHK4100
6892;ESCOVA SERRA MARMORE DW861 - 224G
6891;ESCOVA SERRA MARMORE BOSCH GDC 14-40 - 287G
9380;ESCOVA SERRA MARMORE 4100NHK MAKITA - 188G
6895;ESCOVA SERRA MARMORE 4100NB MAKITA - 137G
9378;ESCOVA SERRA MARMORE 1551 BOSCH- 180G
9432;ESCOVA SERRA CIRCULAR BOSCH/SKIL - 201G
30414;ESCOVA ROTATIVA DUPLA PARA LIMPEZA DE PAINEL SOLAR
9386;ESCOVA ROCADEIRA TRAPP - 148
9385;ESCOVA ROCADEIRA - 308
12629;ESCOVA RET BOSCH 1210-1215- 175G
6885;ESCOVA PLAINA/TUPIA/TICO-TICO MAKITA
6881;ESCOVA MOTOR MAQ.COSTURA SINGER 106
9625;ESCOVA MEIA ESQUADRIA SKIL
6878;ESCOVA MARTELO ROMPEDOR HITACHI - 844
12094;ESCOVA MARTELO ROMPEDOR BOSCH GBH 11225 276G
9433;ESCOVA MARTELO ROMPEDOR BOSCH - 263G
9431;ESCOVA MARTELO ROMPEDOR 11234.0/11226.0/11228. BOS
5813;ESCOVA LIXADEIRA BOSCH 1353 - 150-BG
